epoch,train_heatmaps,train_vector_3d,train_total,val_heatmaps,val_vector_3d,val_total
63,0.4242145502567291,0.0276981687694788,0.4519127186536789,0.4346312785148621,0.026628736332058908,0.4612600129842758
64,0.41882621479034426,0.026886083252727986,0.4457122975587845,0.44608145117759707,0.0262231095135212,0.4723045605421066
65,0.4169534854888916,0.026801307886838908,0.4437547923326493,0.428758407831192,0.026481511965394017,0.4552399206161499
66,0.4131611125469208,0.02655274207144976,0.4397138551473618,0.4303978335857391,0.02621457777917385,0.4566124111413956
67,0.4138319711685181,0.02658602045476437,0.4404179909229279,0.4222584342956543,0.026786034367978568,0.4490444707870483
68,0.4095978937149048,0.02616806437820196,0.4357659581899643,0.4282834076881409,0.026878035739064214,0.4551614445447922
69,0.4046461749076843,0.026061166025698183,0.4307073411941528,0.4182599365711212,0.025991016887128352,0.44425095558166505
70,0.4037229313850403,0.0260235571488738,0.4297464883327484,0.4309813833236694,0.02611090403050184,0.4570922881364822
71,0.403814532995224,0.026086993895471096,0.4299015274047852,0.41873846650123603,0.026032084599137303,0.4447705519199371
72,0.4014053320884705,0.025928500272333618,0.4273338325023651,0.412878075838089,0.0260876639559865,0.4389657384157181
73,0.4001321904659271,0.025323579564690592,0.425455769777298,0.4089943814277649,0.02508983451873064,0.43408421516418455
74,0.39684267997741707,0.025246862597763542,0.42208954215049743,0.4133470332622528,0.02495961651206017,0.4383066499233246
75,0.3949952621459961,0.02532730670273304,0.4203225690126419,0.4064435005187989,0.02524344328790903,0.4316869431734085
76,0.39387812328338623,0.02527018375694752,0.4191483075618744,0.4130856704711914,0.025408000759780402,0.4384936708211899
77,0.3943970739841461,0.02539144437015057,0.41978851866722106,0.4051406788825989,0.025053194910287856,0.43019387185573577
78,0.3907971339225769,0.02483308736979961,0.4156302206516266,0.40943228840827933,0.025132318660616874,0.4345646041631699
79,0.38690114641189577,0.02481173628568649,0.4117128832340241,0.4021732413768768,0.025002983249723908,0.4271762239933014
80,0.38795689940452577,0.02503170994669199,0.4129886099100113,0.3994357287883759,0.024691024459898472,0.4241267532110215
81,0.3855509598255157,0.024742714203894137,0.4102936738729477,0.4141018331050873,0.025927084758877755,0.4400289183855057
82,0.383705495595932,0.02463950907438994,0.4083450040817261,0.3972685670852661,0.024604290947318082,0.4218728584051133
83,0.3806698734760284,0.02455222375690937,0.4052220957279205,0.3955884242057801,0.02482579436153173,0.4204142194986343
84,0.3816159152984619,0.024230485618114472,0.40584640157222746,0.3929821348190308,0.02443036552518606,0.4174125003814697
85,0.379508647441864,0.024130437701940538,0.4036390844583511,0.3951208782196045,0.024277152828872203,0.4193980306386947
86,0.3790256042480469,0.024078875787556173,0.4031044800281525,0.3951254427433014,0.02504335038363933,0.42016879498958587
87,0.37688786816596986,0.024363601841032503,0.4012514694929123,0.3897333586215973,0.024321848787367345,0.4140552085638046
88,0.3749703536033631,0.024062847785651684,0.3990332020521164,0.396510546207428,0.02512071367353201,0.42163125872612
89,0.3746331272125244,0.02420649679005146,0.3988396238088608,0.3879899191856384,0.02351495768874884,0.4115048760175705
90,0.3717580862045288,0.023496351435780525,0.39525443732738497,0.3894115710258484,0.024034490212798118,0.413446062207222
91,0.3723106510639191,0.02399626202881336,0.3963069127798081,0.3901206433773041,0.0249461679905653,0.4150668108463288
92,0.3710655121803284,0.023539208777248855,0.3946047201156616,0.3908610582351685,0.02356049921363592,0.4144215565919876
93,0.3682148470878601,0.02340285347402096,0.3916177011728287,0.3800311589241028,0.023571907728910445,0.4036030673980713
94,0.3684596552848816,0.023675043687224392,0.3921346988677977,0.3838220226764679,0.023384539037942888,0.4072065627574921
95,0.3658365828990937,0.023092832125723363,0.3889294141530991,0.3871344470977783,0.02350314076989889,0.4106375879049301
96,0.3653115432262421,0.023044104486703874,0.3883556485176086,0.3831326103210449,0.023589116372168064,0.4067217272520065
97,0.3646988759040832,0.02295133108645677,0.3876502070426941,0.38401471376419066,0.02327998694032431,0.4072947007417679
98,0.3654653015136719,0.02310553775727749,0.3885708382129669,0.3811891412734985,0.023851657807826998,0.4050408005714417
99,0.36380683207511894,0.023169100433588028,0.3869759323596954,0.3795676505565643,0.023525134474039082,0.4030927854776383
100,0.3624562678337097,0.022938308335840703,0.3853945758342743,0.3830730783939362,0.0228393791243434,0.4059124571084976
101,0.35961195397377016,0.02286138316243887,0.38247333657741545,0.3826655161380768,0.023544883094727992,0.4062103974819184
102,0.35900852227211,0.022835969194769858,0.3818444907665253,0.3813036906719208,0.022843269370496272,0.4041469597816467
103,0.36122671389579775,0.02253050047904253,0.3837572144269944,0.3731922662258148,0.0229955692961812,0.3961878335475922
104,0.3574923593997955,0.022660635493695732,0.38015299463272095,0.3769544732570648,0.022586510181427003,0.3995409834384918
105,0.3579779703617096,0.02281221465021372,0.3807901853322983,0.37413450598716735,0.022938002087175845,0.39707250893116
106,0.35697869300842283,0.02273164248466492,0.3797103351354599,0.3710153710842132,0.022684510722756387,0.39369988322258004
107,0.3553710196018219,0.022250660412013533,0.37762167918682105,0.3688636457920074,0.02200696852058172,0.3908706158399582
108,0.35424034857749936,0.02193040893226862,0.3761707566976547,0.3692770206928253,0.023134513758122918,0.39241153359413145
109,0.3556683933734894,0.022661773860454558,0.3783301671743393,0.3645357716083527,0.02163898251950741,0.3861747533082962
110,0.35218626165390016,0.022254526771605016,0.3744407894611359,0.3653321123123169,0.02182152561843395,0.387153639793396
111,0.3529330980777741,0.02197969029098749,0.3749127871990204,0.3656270396709442,0.022854877896606927,0.38848191797733306
112,0.3481843883991241,0.02179214141517877,0.3699765301942825,0.3709060072898865,0.0217236453294754,0.3926296526193619
113,0.3512234239578247,0.0217829804867506,0.3730064043998718,0.36751702666282654,0.022078812271356583,0.3895958417654037
114,0.34776612973213195,0.02183735178411007,0.3696034816503525,0.3659257328510284,0.021586020961403846,0.3875117528438568
115,0.34779525923728943,0.021779431968927385,0.36957469177246094,0.3679183065891266,0.022096924521028998,0.39001523017883294
116,0.3478190886974335,0.021650216326117515,0.36946930503845216,0.3693646085262299,0.022241075858473774,0.391605686545372
117,0.3464335265159607,0.021271736323833463,0.3677052625417709,0.3622238600254059,0.0223978777974844,0.3846217370033264
118,0.3470472483634949,0.021582082010805602,0.3686293294429779,0.3656470131874085,0.022326113916933538,0.38797312676906587
119,0.3456809878349304,0.021652386210858826,0.3673333741426468,0.36242362976074216,0.021990372389554976,0.38441400408744814
120,0.343918080329895,0.02141115353256464,0.3653292330503464,0.3599895262718201,0.02100898217409849,0.3809985089302063
121,0.3471955387592316,0.021807781368494032,0.36900332069396974,0.3658105635643005,0.02194046311080456,0.3877510261535645
122,0.34869710612297056,0.021458398260176183,0.3701555047035217,0.3610073363780975,0.021624818928539756,0.3826321560144425
123,0.3433383183479309,0.021231003567576408,0.3645693216323853,0.3556278991699219,0.020894828140735625,0.3765227252244949
124,0.3392273817062378,0.02121351131051779,0.3604408934116364,0.3602116763591766,0.021505732946097846,0.3817174082994461
125,0.341437340259552,0.02124555211886764,0.362682893037796,0.3560415577888489,0.021236573979258537,0.3772781312465668
126,0.33904097867012023,0.02089667920023203,0.3599376574754715,0.3568670237064361,0.021314211934804917,0.3781812357902527
127,0.339736673116684,0.02119324565678835,0.3609299182891846,0.3594270145893097,0.022192080467939374,0.3816190952062607
128,0.3397780749797821,0.0212346101552248,0.3610126838684082,0.3634272348880768,0.02137425284832716,0.3848014879226685
129,0.3379790325164795,0.02105521135032177,0.3590342442989349,0.3494109606742859,0.021162462942302226,0.3705734223127365
130,0.3383183553218841,0.021120764255523682,0.3594391201734543,0.3512627649307251,0.02080331712961197,0.3720660799741745
131,0.3348984763622284,0.020853176303207877,0.3557516529560089,0.3543281221389771,0.02159490268677473,0.3759230268001557
132,0.3370235600471497,0.02069191297516227,0.3577154731750488,0.3576018249988556,0.02113450542092323,0.3787363308668137
133,0.3351138508319855,0.02049793286621571,0.35561178278923034,0.363068710565567,0.02139127653092146,0.3844599860906601
134,0.33289471769332885,0.02072721735388041,0.3536219345331192,0.3563326537609101,0.021503440514206888,0.3778360944986343
135,0.3338812892436981,0.02068629214540124,0.3545675806999207,0.34548888325691224,0.0207660149782896,0.3662548971176147
136,0.3332943830490112,0.020593121156096458,0.35388750398159025,0.3470964097976685,0.020404801536351443,0.3675012135505677
137,0.33413706755638123,0.020737627826631067,0.3548746951818466,0.3467959105968476,0.020687011778354646,0.367482922077179
138,0.3340364542007446,0.02069350553303957,0.3547299592494965,0.3472258853912353,0.020194335095584392,0.3674202191829681
139,0.3292721726894379,0.020416241854429244,0.3496884161233902,0.35517279148101805,0.021209159195423127,0.3763819521665573
140,0.3304192290306091,0.020347810693085198,0.3507670403718948,0.35234283804893496,0.02113157875835896,0.3734744167327881
141,0.3304884853363037,0.020308047596365213,0.3507965327501297,0.3505630123615265,0.020800023451447488,0.37136303722858427
142,0.3313172016143799,0.02032678882032633,0.3516439896821976,0.3485045111179352,0.02094091795384884,0.3694454300403595
143,0.3280577664375305,0.020150937777012587,0.3482087047100067,0.3500449573993683,0.02037227477878332,0.3704172313213349
144,0.3278020787239075,0.020121938325464727,0.34792401683330537,0.3532756495475769,0.0209061112254858,0.3741817605495453
145,0.3297947154045105,0.02029610726982355,0.3500908226966858,0.3431872034072876,0.02015899306163192,0.36334619641304017
146,0.32949383902549745,0.020011536821722985,0.349505375623703,0.34852169394493104,0.020763204135000702,0.3692848962545395
147,0.32618969011306764,0.01978696531429887,0.3459766561985016,0.3474031007289887,0.02172107171267271,0.3691241735219956
148,0.32330355858802795,0.01996098680794239,0.3432645456790924,0.34622945070266725,0.020309715643525125,0.3665391659736633
149,0.3255390903949737,0.019818425670266152,0.3453575146198273,0.3425819015502929,0.020557765066623688,0.3631396651268005
150,0.3271498386859894,0.01980947757512331,0.3469593162536621,0.3458700692653656,0.020014388486742973,0.3658844584226608
151,0.3245727598667145,0.019950695388019087,0.34452345514297483,0.345364146232605,0.02091655392199755,0.3662807011604309
152,0.32380584144592284,0.019849071636796,0.34365491330623626,0.3460251832008362,0.020266599599272014,0.3662917798757553
153,0.325019380569458,0.02012716615945101,0.3451465479135513,0.3415482103824615,0.02062759540975094,0.3621758061647416
154,0.3237358043193817,0.01968171662092209,0.34341752135753634,0.34028891563415525,0.020274106748402118,0.3605630230903625
155,0.32179592275619506,0.01957503220438957,0.3413709548711777,0.3431804037094116,0.020216434486210345,0.3633968394994736
156,0.32352386832237245,0.019763668090105057,0.3432875363826752,0.34630136847496035,0.02046833688393235,0.3667697048187256
157,0.3217177038192749,0.019624613996595142,0.34134231770038603,0.3363347053527832,0.01984666643664241,0.35618137001991274
158,0.32136704444885256,0.019693843964487315,0.341060889005661,0.3429820168018341,0.02069413140416145,0.3636761486530304
159,0.3216492998600006,0.019644567131996155,0.34129386746883394,0.33850322127342225,0.020205671675503252,0.3587088924646378
160,0.3203922319412231,0.019417499504983424,0.3398097317218781,0.3305896317958832,0.019475058484822512,0.3500646901130676
161,0.31913355922698977,0.01950711032375693,0.3386406698226929,0.33469069361686704,0.019998821169137957,0.3546895134449005
162,0.3186854221820831,0.019476307522505527,0.33816173028945923,0.3414885830879211,0.020182993672788144,0.361671576499939
163,0.3158868927955628,0.019216208655387163,0.3351031014919281,0.3363000082969665,0.019850836303085092,0.3561508452892304
164,0.31711721658706665,0.019206187412142757,0.3363234037160873,0.3449087846279144,0.02036648003384471,0.3652752625942231
165,0.3177146384716034,0.01924171959236264,0.3369563578367233,0.34221779584884643,0.019934466257691384,0.3621522623300553
166,0.3171190841197968,0.019274409543722868,0.3363934934139252,0.3380927860736847,0.019911727160215376,0.3580045115947723
167,0.311890230178833,0.01891044261679053,0.3308006732463837,0.339673273563385,0.01941081104800105,0.3590840822458267
168,0.3178993601799011,0.019233986005187036,0.3371333466768265,0.3311141085624695,0.019165816009044646,0.3502799248695373
169,0.3181873917579651,0.01894862703233957,0.33713601899147033,0.33740729451179496,0.01978465531021356,0.35719195067882537
170,0.3151953194141388,0.019064492989331484,0.3342598116397857,0.3351784861087799,0.019680725988000632,0.3548592120409012
171,0.31179711747169503,0.01865631817653775,0.3304534358978272,0.3330825781822205,0.019154685977846385,0.3522372633218765
172,0.3167558159828186,0.019112590555101637,0.33586840677261354,0.33075133442878724,0.019362323712557555,0.35011365711689
173,0.3118483994007111,0.018803931791335344,0.3306523315906525,0.3346898567676544,0.01953002724796533,0.3542198848724365
174,0.3131796114444733,0.018892030578106643,0.3320716415643692,0.3379978740215301,0.020141420625150203,0.35813929438590997
175,0.31201764154434203,0.018791053179651497,0.3308086950778961,0.3410206973552704,0.020130506940186026,0.3611512035131455
176,0.312357417345047,0.018818363681435583,0.3311757808923721,0.3324689018726349,0.01922389067709446,0.35169279158115385
177,0.3125921471118927,0.018749770656228064,0.3313419172763825,0.3336536049842834,0.019133872650563717,0.35278747975826263
178,0.3106152446269989,0.018725012637674808,0.3293402587175369,0.3267631566524505,0.019075474608689545,0.3458386319875717
179,0.3120984599590301,0.01871239998564124,0.3308108603954315,0.3348991370201111,0.019795267004519702,0.35469440519809725
180,0.3123272550106049,0.018901050545275213,0.33122830629348754,0.3310466933250427,0.01961652465164661,0.3506632155179977
181,0.3100972373485565,0.018765161704272032,0.3288623992204666,0.3335555911064148,0.019613855965435502,0.3531694483757019
182,0.3105814514160156,0.0184144192263484,0.32899587047100065,0.3277537429332733,0.01922561924904585,0.3469793629646301
183,0.3092192366123199,0.01856696803495288,0.3277862051725388,0.33858811736106875,0.019261599071323868,0.3578497177362442
184,0.30989130640029905,0.01864536126330495,0.32853666639328005,0.33250187754631044,0.0190258514136076,0.3515277296304703
185,0.30922518944740296,0.018619059056043625,0.3278442484140396,0.329803478717804,0.01908596755936742,0.3488894444704056
186,0.30850643849372866,0.018355311512947083,0.3268617494106293,0.32673787713050845,0.019431533869355918,0.3461694127321243
187,0.30795840549468995,0.018406343042850496,0.32636474871635435,0.3222409880161285,0.019001788254827262,0.3412427771091461
188,0.3080101823806763,0.018384281616657974,0.3263944640159607,0.329376825094223,0.018611954916268592,0.34798878073692324
189,0.3057868707180023,0.01823906522244215,0.32402593636512755,0.324302237033844,0.01948258465155959,0.34378482222557066
190,0.3083163611888885,0.01845299119502306,0.3267693519592285,0.3410484576225281,0.018755827993154527,0.3598042863607407
191,0.3059932854175568,0.018241166789084672,0.3242344528436661,0.3220953392982483,0.0190282316878438,0.34112357020378115
192,0.3080261650085449,0.018258802760392427,0.3262849682569504,0.33040492177009584,0.019531526099890468,0.3499364471435547
193,0.3062748486995697,0.01810662624612451,0.3243814740180969,0.32833486914634696,0.01848434088751674,0.3468192094564438
194,0.30362241435050963,0.018197579264640808,0.32181999349594115,0.3255993473529816,0.018872661124914883,0.34447200655937193
195,0.30376853394508363,0.018307578038424255,0.32207611215114595,0.3273522233963013,0.019124033711850643,0.3464762568473816
196,0.30645137882232665,0.01823580653592944,0.3246871855258941,0.3212770676612854,0.018404734786599874,0.3396818029880524
197,0.3051431617736816,0.01819718253239989,0.3233403449058533,0.3281689965724945,0.01907019034028053,0.34723918795585634
198,0.3038358373641968,0.01819904340431094,0.3220348814725876,0.32606465101242066,0.01867312230169773,0.3447377723455429
199,0.30249585390090944,0.018017525915056468,0.32051337921619416,0.3255626738071441,0.01836509121581912,0.3439277648925781
200,0.3045232083797455,0.01800893253460526,0.32253214085102083,0.3257301449775696,0.01858151003718376,0.3443116545677185
201,0.3050123443603516,0.01806479550898075,0.3230771394968033,0.3216286814212799,0.01847242454066873,0.3401011073589325
202,0.30272199749946593,0.01830574651435017,0.32102774393558503,0.32474781036376954,0.018963765818625692,0.3437115776538849
203,0.30207791876792905,0.01789798663184047,0.3199759052991867,0.32409809827804564,0.018562834747135642,0.3426609325408936
204,0.3007407701015473,0.0179564688205719,0.3186972391605377,0.3203216588497162,0.01837863268330693,0.3387002921104431
205,0.3010900254249573,0.01781416580826044,0.3189041920900345,0.3272171533107758,0.018584641572088004,0.3458017963171005
206,0.3018830001354217,0.017953063745051626,0.31983606469631193,0.3227906095981598,0.018944044262170792,0.3417346525192261
207,0.3003742070198059,0.017868324052542447,0.3182425312995911,0.3212871098518372,0.017864500023424625,0.33915160953998563
208,0.3012070474624634,0.01768612141162157,0.3188931699991226,0.324626499414444,0.019026028104126454,0.3436525279283524
209,0.30313695430755616,0.01807838918641209,0.32121534359455106,0.3212817049026489,0.018534257896244525,0.33981596529483793
210,0.3019067101478577,0.01788104161992669,0.3197877514362335,0.31607390999794005,0.01794308770447969,0.3340169966220856
211,0.2989877910614014,0.017818146817386152,0.3168059380054474,0.3247335469722748,0.01816111708059907,0.3428946650028229
212,0.2995835943222046,0.017623311214149,0.31720690584182737,0.3196493864059448,0.018734443373978137,0.3383838301897049
213,0.2982024130821228,0.01757051969692111,0.3157729324102402,0.3220667612552643,0.01844795586541295,0.3405147182941437
214,0.29669468832015994,0.0174985538162291,0.3141932420730591,0.3164502894878388,0.017857178468257188,0.33430746793746946
215,0.2973130333423615,0.017557433247566222,0.3148704665899277,0.3208103239536285,0.0183246286585927,0.3391349530220032
216,0.2987647156715393,0.01758119562640786,0.3163459117412567,0.3134624803066254,0.018064278718084092,0.33152675688266753
217,0.29570823574066163,0.01754321153461933,0.3132514469623566,0.3210332465171814,0.01845028288662433,0.3394835263490677
218,0.2977733874320984,0.017436691965907813,0.31521007990837097,0.3203636205196381,0.018320096340030432,0.33868371665477753
219,0.2968534679412842,0.017528928864747287,0.31438239657878875,0.31892902970314024,0.017821782883256674,0.33675081372261045
220,0.29680001974105835,0.017513261552900075,0.3143132812976837,0.31704264760017403,0.01817489849403501,0.3352175462245941
221,0.29802240705490113,0.01738957326859236,0.31541198027133943,0.3194756925106049,0.018130614086985592,0.3376063072681427
222,0.29350467038154604,0.017023746564984326,0.3105284165143967,0.31624966382980346,0.017504076659679412,0.33375374138355257
223,0.2936758532524109,0.017179642219096423,0.3108554948568344,0.3179246711730957,0.018685117643326518,0.3366097897291184
224,0.2940331628322601,0.017434429090470074,0.31146759223937986,0.31662496089935305,0.017780291568487882,0.3344052505493164
225,0.2963995547294617,0.017476001210510732,0.3138755555152893,0.31650919795036314,0.018312352653592826,0.3348215514421463
226,0.29616837430000303,0.01750616606324911,0.3136745407581329,0.3183936440944672,0.01871888786554337,0.3371125322580337
227,0.2936157917976379,0.017469962392002346,0.3110857536792755,0.32297465682029725,0.018628219403326512,0.34160287559032443
228,0.29276241183280943,0.017331544537097215,0.31009395635128023,0.3163673567771912,0.01777791548520326,0.33414527237415315
229,0.2914863398075104,0.017170548498630527,0.3086568880081177,0.31628588676452635,0.01841508090496063,0.334700967669487
230,0.2964344756603241,0.017397160239517692,0.313831635594368,0.323813636302948,0.018050560653209688,0.34186419665813444
231,0.29361455702781675,0.017430929489433766,0.3110454864501953,0.3168039882183075,0.017747045513242483,0.3345510345697403
232,0.29168074345588685,0.016988052621483802,0.3086687960624695,0.3142594575881958,0.018000323381274937,0.332259778380394
233,0.2912962367534637,0.017218249909579753,0.3085144854784012,0.3169601714611053,0.018113633673638104,0.3350738042593002
234,0.2933679344654083,0.0172149321064353,0.3105828669071197,0.313639634847641,0.018018600102514028,0.33165823459625243
235,0.2910240294933319,0.01712198658660054,0.3081460157632828,0.31156981468200684,0.01753897318616509,0.32910878598690035
236,0.291878858089447,0.017322722420096397,0.3092015804052353,0.31543461561203,0.01752882594242692,0.3329634404182434
237,0.2916429245471954,0.01736924483627081,0.3090121700763702,0.3150059413909912,0.017495555877685545,0.3325014966726303
238,0.2893256118297577,0.01715699562802911,0.3064826078414917,0.310778089761734,0.01757356457412243,0.3283516526222229
239,0.2922846839427948,0.016993580967187883,0.30927826511859896,0.3147443842887878,0.0178794751688838,0.3326238596439361
240,0.2898217256069183,0.016906442254781724,0.30672816812992104,0.3079652893543243,0.017460326291620733,0.3254256141185761
241,0.287839878320694,0.017025739580392836,0.3048656181097031,0.3138046491146088,0.01760408788919449,0.3314087390899658
242,0.29097585725784303,0.01700550239160657,0.30798135948181155,0.3104933977127075,0.017309612464159727,0.3278030115365982
243,0.288806875705719,0.017085360396653412,0.3058922373056412,0.31302628755569456,0.017911596670746804,0.3309378838539124
244,0.2874144868850708,0.016994247619062663,0.3044087338447571,0.31458657622337344,0.01780799088999629,0.33239456713199617
245,0.2889345123767853,0.016931296601891518,0.3058658087253571,0.3078190672397614,0.016969176977872848,0.3247882437705993
246,0.28940644311904906,0.016936209488660096,0.3063426532745361,0.30917651057243345,0.017187537811696532,0.32636404752731324
247,0.2857435564994812,0.016663791086524726,0.3024073474407196,0.3150975716114044,0.01784068841487169,0.3329382604360581
248,0.2891376271247864,0.01700746414065361,0.3061450902223587,0.3143133282661438,0.017472972609102726,0.3317863029241562
249,0.2865255250930786,0.016778391767293215,0.3033039171099663,0.31562100648880004,0.01757569754496217,0.33319670498371123
