epoch,train_heatmaps,train_vector_3d,train_total,val_heatmaps,val_vector_3d,val_total
27,0.31963792610168457,0.025618763536214832,0.34525668895244604,0.27452524185180666,0.01864196728914976,0.2931672102212906
28,0.32002069425582885,0.025565710306167604,0.34558640468120577,0.2707468938827515,0.019650209750980138,0.2903971043229103
29,0.3184598703384399,0.025441213093698026,0.3439010841846466,0.27209126710891723,0.01973190223798156,0.2918231683969498
30,0.3158942158222198,0.025316346362233164,0.3412105621099472,0.2729153263568878,0.01992719408124685,0.2928425192832947
31,0.3165940642356873,0.025243475757539272,0.3418375401496887,0.27257619976997377,0.019053825736045842,0.2916300225257873
32,0.31824379539489744,0.02517922383546829,0.3434230198860169,0.27156808495521545,0.0188192205876112,0.2903873047232628
33,0.3136020174026489,0.0248301305398345,0.3384321485757828,0.2733551859855652,0.01851245600730181,0.2918676418066025
34,0.31346649503707885,0.024411284126341345,0.3378777796030045,0.2706014323234558,0.01854695389047265,0.2891483846306801
35,0.3137444360256195,0.02425040882080793,0.3379948445558548,0.2708301079273224,0.01854510502889752,0.2893752133846283
36,0.311732834815979,0.02420599491894245,0.33593883001804353,0.2763567769527435,0.018060223199427128,0.29441700041294105
37,0.3124224903583527,0.024180279143154626,0.336602769613266,0.27044344425201416,0.018555542584508655,0.2889989858865738
38,0.3086957426071167,0.02363054011017084,0.3323262827396393,0.2696746504306793,0.01858111409470439,0.2882557612657547
39,0.3091452369689941,0.023609759993851183,0.33275499725341795,0.2696124815940857,0.018323251847177743,0.2879357323050499
40,0.3089091787338257,0.02355604396760464,0.3324652224779129,0.2692277979850769,0.017629596982151267,0.2868573948740959
41,0.3080438861846924,0.023291459336876867,0.3313353453874588,0.265889652967453,0.018204317670315502,0.2840939715504646
42,0.30800942492485045,0.023158720113337042,0.3311681444644928,0.2641546857357025,0.017820740081369878,0.28197542488574984
43,0.30649450135231016,0.023094448678195482,0.3295889497995377,0.2708707797527313,0.01827481437474489,0.2891455948352813
44,0.3045184781551361,0.02275844289362431,0.3272769205570221,0.26873228907585145,0.017676670216023926,0.2864089572429657
45,0.30517751789093017,0.023010180212557317,0.3281876972913742,0.2693391668796539,0.01774361800402403,0.28708278477191923
46,0.30479946851730344,0.022923944301903247,0.3277234129905701,0.2627090132236481,0.017284499499946832,0.27999351173639303
47,0.3036228563785553,0.022731224663555618,0.3263540817499161,0.27023654222488397,0.0182390370965004,0.28847557693719866
48,0.3022208375930786,0.022635354436934,0.3248561927080155,0.2655328381061554,0.017240717336535455,0.2827735552191734
49,0.30422052693366997,0.02267854714393616,0.3268990745544433,0.26321702003479003,0.017126444559544325,0.28034346699714663
50,0.3015116605758667,0.02237774617224932,0.3238894069194794,0.2623219788074493,0.017068670690059663,0.2793906491994857
51,0.3004397022724152,0.022589073650538926,0.32302877616882325,0.2640209984779358,0.017114132922142745,0.2811351305246353
52,0.3021857855319977,0.022532733842730523,0.3247185193300247,0.26356138110160826,0.016956152748316525,0.28051753401756285
53,0.3009739434719086,0.022137837536633016,0.32311178016662595,0.2633738481998444,0.017259514555335045,0.280633362531662
54,0.2997663998603821,0.022052750289440155,0.3218191497325897,0.2645639991760254,0.017393224369734527,0.28195722699165343
55,0.2981055593490601,0.02184463668614626,0.3199501956701279,0.26321844100952146,0.017225119248032567,0.2804435601830482
56,0.2972062265872955,0.021638605050742627,0.318844831943512,0.26503729462623604,0.01769606227055192,0.2827333587408066
57,0.2971332926750183,0.021773603521287443,0.31890689647197723,0.2639943516254425,0.017534103170037268,0.2815284550189972
58,0.29651500391960145,0.021834924697875974,0.31834992837905884,0.261072735786438,0.016315848901867866,0.27738858669996264
59,0.29464940810203555,0.02161888512223959,0.3162682934999466,0.2658786928653717,0.017589628733694553,0.2834683212637901
60,0.29579786801338204,0.021524006135761737,0.3173218739032745,0.2631840300559998,0.01688693294301629,0.28007096320390695
61,0.29377578806877136,0.020990774039179087,0.31476656246185303,0.2645671355724335,0.016736340150237082,0.28130347430706026
62,0.2934024693965912,0.021102725245058532,0.3145051939487457,0.2615917241573334,0.016719641666859388,0.2783113646507263
63,0.2940203497409821,0.020820833213627342,0.31484118223190305,0.26158159375190737,0.016640493385493754,0.2782220855355263
64,0.29377454686164856,0.021087482903152703,0.3148620285987854,0.2620026624202728,0.016691861879080533,0.2786945238709449
65,0.29493691682815554,0.02095812724903226,0.3158950442075729,0.2609778881072998,0.016485655177384616,0.2774635437130928
66,0.29000198554992673,0.02066754931584001,0.3106695350408554,0.2575681972503662,0.01632195774465799,0.2738901543617249
67,0.2927666943073273,0.020890717655420304,0.31365741217136384,0.2562734866142273,0.016483900919556618,0.2727573856711388
68,0.2912196855545044,0.020805344536900517,0.312025031208992,0.26524554133415224,0.017470385394990445,0.28271592646837235
69,0.2896423051357269,0.020732953682541848,0.3103752582669258,0.2605059063434601,0.016698770374059674,0.2772046771645546
70,0.28909718799591066,0.020396523263305426,0.3094937119483948,0.25602210521698004,0.016340497732162475,0.2723626020550728
71,0.2906828956604004,0.02055210491642356,0.3112349997758865,0.2586551260948181,0.016199415363371373,0.274854542016983
72,0.290201010465622,0.020507140953093767,0.31070815086364745,0.26274052023887634,0.01688751105219126,0.2796280288696289
73,0.2895761182308197,0.02073335235565901,0.31030947029590605,0.2610682439804077,0.0161656946502626,0.2772339406609535
74,0.2893049852848053,0.020270183000713586,0.3095751688480377,0.25809003949165343,0.01560975169762969,0.2736997908353805
75,0.2901354053020477,0.020349460940808056,0.3104848663806915,0.2575278902053833,0.015999479256570342,0.2735273718833923
76,0.2884247798919678,0.020326398219913243,0.3087511777877808,0.2600045251846313,0.015571056921035054,0.2755755826830864
77,0.287138965845108,0.020235517386347057,0.30737448334693906,0.2572777819633484,0.015990493260324,0.2732682755589485
78,0.2850650000572205,0.020016014415770767,0.3050810148715973,0.2589292311668396,0.015867353659123184,0.2747965842485428
79,0.28723510026931764,0.01991522335633636,0.3071503227949142,0.25809534668922424,0.015378564223647116,0.27347391068935395
80,0.28578276944160463,0.01980252539366484,0.30558529484271996,0.2581482863426208,0.01538129445165396,0.2735295796394348
81,0.2845530662536621,0.01959769244492054,0.30415075886249543,0.2616032612323761,0.015810781717300416,0.27741404354572297
82,0.2843734385967255,0.01989025014638901,0.3042636884450913,0.2562363767623901,0.016447319965809584,0.27268369764089584
83,0.2851223027706146,0.019966631364077333,0.30508893501758577,0.2565105926990509,0.015084816068410872,0.2715954080224037
84,0.28500348448753354,0.019908292792737484,0.3049117769598961,0.2592711365222931,0.01564486149698496,0.2749159988760948
85,0.2837519748210907,0.019608471889048816,0.3033604474067688,0.2570283651351929,0.01576651377603412,0.27279488027095794
86,0.2834036951065064,0.019772292379289867,0.3031759877204895,0.2579198908805847,0.01610033992677927,0.27402023077011106
87,0.2829403848648071,0.01950005690380931,0.3024404407739639,0.2575934076309204,0.01605671850964427,0.2736501258611679
88,0.28343106174469,0.01943072861433029,0.3028617908358574,0.25864524006843564,0.016169161442667244,0.27481440126895906
89,0.2835344955921173,0.019685253236442803,0.3032197483778,0.25905155658721923,0.015732847154140472,0.27478440463542936
90,0.2833630781173706,0.019474054552614688,0.3028371329307556,0.25500853776931764,0.015421708598732946,0.2704302445054054
91,0.28135283780097964,0.019524770334362986,0.30087760865688323,0.2581616711616516,0.01572546934708953,0.273887140750885
92,0.2819142806529999,0.019218802813440558,0.3011330832242965,0.2627150881290436,0.015862207040190698,0.27857729643583296
93,0.2805429773330688,0.019292423002421857,0.2998353988528252,0.2569723725318909,0.015250533111393454,0.2722229048609733
94,0.28019804549217225,0.01923067286983132,0.2994287178516388,0.2517773723602295,0.015503735579550268,0.2672811087965965
95,0.2797042922973633,0.01889114437252283,0.2985954370498657,0.2508150219917297,0.014788196664303541,0.2656032198667526
96,0.28100307869911195,0.019184152215719227,0.3001872308254242,0.2571705949306488,0.015840443894267083,0.2730110377073288
97,0.2795530610084534,0.019013605341315267,0.2985666670799255,0.253709009885788,0.01565426515415311,0.26936327666044235
98,0.28115776681900023,0.01875667269900441,0.29991443979740146,0.2515114200115204,0.014856259673833846,0.2663676801323891
99,0.280283038854599,0.019004054371267558,0.29928709292411804,0.2540688669681549,0.015226572118699553,0.2692954376339912
100,0.2811569678783417,0.01900311605259776,0.30016008377075193,0.2518794584274292,0.015117662884294987,0.2669971209764481
101,0.2792340750694275,0.0187951601408422,0.2980292354822159,0.2551443040370941,0.015611958112567662,0.2707562619447708
102,0.27942487716674796,0.018912713933736086,0.29833759224414824,0.25470874190330506,0.015113433580845596,0.2698221755027771
103,0.2785406949520111,0.018832161504775284,0.2973728566169739,0.25348188519477843,0.014807054381817581,0.2682889398932457
104,0.27819062209129336,0.01878305809572339,0.29697368013858794,0.25359258890151976,0.014998809080570937,0.2685914006829262
105,0.2786748375892639,0.018758866120129825,0.2974337034225464,0.2541913664340973,0.015511080808937547,0.26970244824886325
106,0.2791937918663025,0.01890132807940245,0.2980951192378998,0.252047610282898,0.01497605763375759,0.2670236676931381
107,0.2771265547275543,0.01855013554543257,0.2956766911745071,0.2516653883457184,0.014632096197456122,0.2662974834442139
108,0.27821172213554385,0.01868464144691825,0.2968963637351989,0.2548214590549469,0.01539625907316804,0.2702177181839943
109,0.2746769504547119,0.018378193169832233,0.2930551428794861,0.2545621848106384,0.01497226979583502,0.2695344564318657
110,0.2769821362495422,0.018579800475388767,0.2955619372725487,0.2447564435005188,0.014730324726551771,0.2594867685437203
111,0.2765548942089081,0.01842911188676953,0.2949840061664581,0.250109041929245,0.015281215887516738,0.2653902575373649
112,0.27630360078811644,0.01834637352079153,0.294649975001812,0.2514176201820373,0.014938739798963069,0.2663563579320908
113,0.2745926439762115,0.018398306887596846,0.29299095135927194,0.25574300169944764,0.014867272786796091,0.2706102737784385
114,0.2773646514415741,0.018764722000807525,0.29612937343120577,0.2532584679126739,0.014989580791443588,0.2682480475306511
115,0.2736096115112305,0.01807491760700941,0.2916845291852951,0.2505567920207977,0.014389766789972782,0.2649465569853783
116,0.27524327993392944,0.01841096876189113,0.29365424770116805,0.2502523100376129,0.014538106992840766,0.2647904163599014
117,0.2747144594192505,0.01822803436219692,0.2929424947500229,0.2546954536437988,0.014981182478368282,0.26967663615942
118,0.2734658799171448,0.018312606893479823,0.2917784864902496,0.2535990142822266,0.014951220583170654,0.26855023235082626
119,0.2739555566310883,0.01816415860876441,0.29211971414089205,0.2499829840660095,0.015437856689095497,0.26542084068059923
120,0.27379548954963684,0.018188860706985,0.2919843500256538,0.2520802116394043,0.01483282836154103,0.2669130399823189
121,0.2724728896617889,0.018245940972119568,0.29071882981061936,0.25093048453331,0.015437320563942194,0.2663678085803985
122,0.2731756041049957,0.018069951009005308,0.2912455552816391,0.2548927617073059,0.014788438938558104,0.2696812009811401
123,0.2726664044857025,0.017976196322590114,0.2906426016092301,0.24936048865318294,0.01473371809348464,0.2640942060947418
124,0.2724658899307251,0.018174944344908,0.2906408341526985,0.2460954856872559,0.014645896088331938,0.2607413843274117
125,0.27265317416191104,0.018039790254086252,0.2906929633617401,0.25121632218360895,0.014588582608848813,0.2658049064874649
126,0.27104305505752563,0.01799042623490095,0.28903348046541216,0.25464028358459473,0.015401345510035754,0.27004162639379503
127,0.2737550091743469,0.018034194122999902,0.29178920352458954,0.25078467845916746,0.014814578723162412,0.2655992567539215
128,0.2726651849746704,0.017587788220494987,0.29025297391414645,0.2514499402046204,0.014677299372851846,0.2661272391676903
129,0.2716357522010803,0.018019088607281446,0.2896548414826393,0.2505367159843445,0.014285333454608916,0.2648220503330231
130,0.2720176248550415,0.01778203636035323,0.2897996609210968,0.2505318784713745,0.014957229234278203,0.2654891082644463
131,0.2697822105884552,0.01760896252095699,0.2873911731243133,0.2477624106407165,0.014739364776760341,0.2625017759203911
132,0.2719284353256225,0.0177052916623652,0.28963372695446016,0.25034064054489136,0.014495987482368944,0.26483662813901904
133,0.2713356454372406,0.017636921912431717,0.2889725678563118,0.2498925995826721,0.01467146433889866,0.2645640644431114
134,0.2698188631534577,0.017489259984344245,0.2873081230521202,0.2537254869937897,0.014396332278847694,0.2681218174099922
135,0.2694933376312256,0.01757935553789139,0.2870726926922798,0.2496894896030426,0.014599702302366497,0.264289194047451
136,0.2710507459640503,0.0177964292652905,0.28884717494249346,0.2484976673126221,0.01448258562013507,0.2629802545905113
137,0.27080311012268066,0.017624920412898062,0.2884280303120613,0.2500790989398956,0.014516048599034546,0.2645951470732689
138,0.2688392915725708,0.01742734153941274,0.2862666328549385,0.2511354613304138,0.014414920005947353,0.26555038064718245
139,0.2691147992610932,0.017534000005573033,0.28664879858493797,0.24721479296684265,0.015039811655879018,0.2622546026110649
140,0.2687637572288513,0.017538549277931453,0.2863023064732552,0.2471373772621155,0.01418239487335086,0.2613197723031044
141,0.2682807319164276,0.017429770536720752,0.2857105031013489,0.2527785098552704,0.014624943062663076,0.2674034556746483
142,0.2687170584201813,0.017249361846596003,0.2859664191603661,0.2428452718257904,0.015438763983547687,0.2582840359210968
143,0.26597748637199403,0.017191599346697332,0.28316908508539196,0.24497613310813904,0.014220498334616425,0.2591966307163239
144,0.2682236914634705,0.017490217786282302,0.2857139096260071,0.2471138286590576,0.014438412040472031,0.26155223935842514
145,0.26799568271636964,0.01734394776821136,0.2853396316766739,0.2462678837776184,0.014391405601054431,0.2606592890620232
146,0.26684246587753296,0.017583185203373434,0.28442565053701396,0.2482464075088501,0.014545581657439471,0.26279198974370954
147,0.2688324027061462,0.017260110162198545,0.2860925123691559,0.24818191528320316,0.01489158468320966,0.2630734995007515
148,0.26690352416038515,0.017346922650933266,0.2842504476904869,0.2478811109066009,0.0147305360250175,0.2626116469502449
149,0.2667539496421814,0.017455663923174145,0.28420961409807205,0.2439737093448639,0.014162471611052753,0.2581361797451973
150,0.2685249466896057,0.017304315838962792,0.2858292632102966,0.25236788868904114,0.014667693246155975,0.2670355832576752
151,0.26609437537193303,0.017436264056712388,0.2835306394696236,0.25016037940979,0.014195248540490866,0.2643556275963783
152,0.26479204964637754,0.01716989789158106,0.2819619468450546,0.24799352407455444,0.014057290907949207,0.26205081433057786
153,0.2668871054649353,0.017190391965210442,0.28407749778032304,0.2535953760147095,0.014983255565166475,0.26857863008975985
154,0.2644219534397125,0.016963490419089795,0.2813854441046715,0.2520045566558838,0.013974989578127862,0.2659795445203781
155,0.2647512445449829,0.017073971692472698,0.2818252159357071,0.2470301032066345,0.014235217049717903,0.26126532047986983
156,0.2658904149532318,0.017124306119978432,0.2830147207379341,0.2498257625102997,0.01452458743005991,0.2643503504991531
157,0.2642399213314056,0.016926079835742708,0.2811660007238388,0.2492220568656921,0.01422834189608693,0.2634503999352455
158,0.2640280215740204,0.017043720457702874,0.2810717420578003,0.2505075573921204,0.014476610496640206,0.2649841684103012
159,0.265893146276474,0.017127580888569353,0.283020727455616,0.2508001458644867,0.014448020160198213,0.2652481651306152
160,0.2657583160400391,0.01697279125824571,0.28273110747337343,0.24771808624267574,0.0144198714569211,0.2621379578113556
161,0.2641164176464081,0.01692969561740756,0.2810461130738258,0.2467523968219757,0.014283596444875004,0.2610359933972359
162,0.2635878429412842,0.01681320111081004,0.28040104484558104,0.24822501540184025,0.014576246142387391,0.2628012633323669
163,0.2639328970909119,0.016793542277067898,0.2807264392375946,0.2482926654815674,0.014197025690227747,0.26248968958854674
164,0.2649762852191925,0.016987661585211755,0.2819639474749565,0.2500394856929779,0.01402176784351468,0.264061253964901
165,0.26377409815788266,0.01685523990541696,0.28062933814525604,0.2477603614330292,0.014248409308493137,0.2620087692141533
166,0.2643507764339447,0.016749946795403956,0.2811007235646248,0.2470285356044769,0.014120010621845725,0.2611485463380814
167,0.26238048815727233,0.016819304313510655,0.27919979327917105,0.2459011518955231,0.014391207974404097,0.2602923601865769
168,0.2643446907997131,0.016680990241467953,0.2810256822109222,0.24818163394927975,0.014353761300444603,0.2625353938341141
169,0.26235383009910584,0.016874907001852988,0.2792287375926971,0.2476394891738892,0.014542799498885869,0.2621822875738144
170,0.261901371717453,0.016784800078719856,0.27868617230653764,0.2433803725242615,0.013942723069339993,0.25732309579849244
171,0.2629349274635315,0.016691328249871733,0.2796262554526329,0.2490722930431366,0.014292865712195634,0.2633651587367058
172,0.2646450726985932,0.016762514859437944,0.2814075866341591,0.2462349438667297,0.014135750792920591,0.26037069499492643
173,0.26301335167884826,0.016854369319975374,0.27986772108078,0.2462679159641266,0.014159762412309648,0.2604276797175407
174,0.26127288937568666,0.016880841836333274,0.27815373116731645,0.245587557554245,0.01393224507570267,0.25951980412006376
175,0.2639350178241729,0.016902055341750384,0.2808370733857155,0.2478569841384888,0.01522118242457509,0.2630781671404839
176,0.2616642816066742,0.01653360427543521,0.2781978853940964,0.24400318264961246,0.013833118621259927,0.2578363001346588
177,0.2618863310813904,0.016649762384593488,0.278536092877388,0.24193549156188965,0.014074283968657257,0.2560097751021385
178,0.2611762616634369,0.016531980335712432,0.2777082424163818,0.24872945070266725,0.014102419652044776,0.2628318712115288
179,0.26169202947616577,0.016573752362281084,0.2782657819390297,0.2450624179840088,0.014129140730947256,0.25919155836105345
180,0.2618352313041687,0.01671932143718004,0.27855455297231674,0.24265434026718136,0.013846819661557676,0.2565011590719223
181,0.26079753613471984,0.01649626788124442,0.2772938038706779,0.2467876589298248,0.013566571567207577,0.26035423189401624
182,0.2595500016212464,0.016392311833798884,0.27594231283664705,0.24479957222938534,0.014186866972595453,0.2589864382147789
183,0.2573253827095032,0.01618721478432417,0.273512597322464,0.2393622148036957,0.013446285128593444,0.2528084999322891
184,0.26135636544227603,0.01647836803272366,0.2778347339034081,0.24362940669059754,0.013921451028436423,0.2575508546829224
185,0.26053818941116336,0.016737968269735573,0.2772761573791504,0.247822026014328,0.014143733214586975,0.2619657576084137
186,0.2587291934490204,0.01640696204453707,0.2751361563801765,0.2449664008617401,0.013569243513047695,0.2585356453061104
187,0.26041520190238954,0.016310463193804026,0.2767256652116776,0.24324602603912354,0.013523028995841742,0.2567690569162369
188,0.26060306930541993,0.016404683887958526,0.2770077539086342,0.2425764143466949,0.01397729516029358,0.2565537095069885
189,0.26112158393859863,0.016585379358381034,0.2777069634795189,0.2474548029899597,0.014370435047894715,0.2618252384662628
190,0.2603521888256073,0.016357307206839318,0.2767094970941544,0.2415843546390533,0.013467081785202029,0.255051437318325
191,0.25777037715911866,0.01611280671134591,0.27388318425416946,0.24418338775634765,0.013989118561148643,0.258172507584095
192,0.2593595576286316,0.016342826969921592,0.2757023853063583,0.2410778319835663,0.013467829022556544,0.25454566150903696
193,0.2589249548912048,0.01615721417963505,0.2750821694731712,0.24153034567832946,0.013882543072104452,0.2554128882288933
194,0.25825640654563903,0.01626150816679001,0.2745179143548012,0.2444831275939941,0.013702619690448043,0.2581857511401177
195,0.259245677947998,0.016204803682863714,0.27545048207044603,0.2468154394626617,0.013856750279664994,0.26067218780517576
196,0.2577822654247284,0.016303170911967754,0.2740854364037514,0.2434344148635864,0.01377990499138832,0.2572143191099167
197,0.25733635330200194,0.01625230937078595,0.2735886623263359,0.2455237305164337,0.013409115113317969,0.2589328470826149
198,0.2579740643501281,0.016454302284866572,0.2744283670783043,0.24408504962921146,0.01373341478407383,0.2578184646368027
199,0.2579448263645172,0.016141185585409404,0.2740860116481781,0.2434509468078613,0.013620986863970756,0.2570719331502914
200,0.25759729051589964,0.016111373383551834,0.2737086647748947,0.24456682562828064,0.013619355410337448,0.2581861796975136
201,0.2576162478923797,0.016190405372530223,0.2738066530227661,0.2478009307384491,0.014097022004425525,0.2618979522585869
202,0.2574695024490357,0.016089774314314128,0.27355927592515944,0.2434284043312073,0.01332966674119234,0.2567580708861351
203,0.2568763716220856,0.016035787753760813,0.27291215932369234,0.2438338315486908,0.013640821967273951,0.2574746537208557
204,0.2578167908191681,0.016211125589907168,0.2740279169678688,0.24232659578323365,0.01347652956843376,0.25580312341451644
205,0.2557619609832764,0.015925748523324727,0.2716877098083496,0.243510057926178,0.013842191379517315,0.2573522478342056
206,0.2567371780872345,0.016027217496186498,0.27276439517736434,0.2425141227245331,0.0142236396856606,0.2567377629876137
207,0.2572282061576843,0.016201790247112508,0.2734299964904785,0.2430100691318512,0.014082937464118003,0.2570930060744285
208,0.2578045148849487,0.016052087619900703,0.2738566011190414,0.24361180901527404,0.014276169184595348,0.2578879788517952
209,0.256320550441742,0.01593888760358095,0.2722594382762909,0.2428048062324524,0.013771100342273713,0.2565759047865868
210,0.2563980722427368,0.01601051251590252,0.2724085853099823,0.2409573864936829,0.013118310552090406,0.2540756979584694
211,0.2562893855571747,0.015938308253884315,0.27222769343853,0.2450226235389709,0.013939517103135584,0.258962142765522
212,0.2569277553558349,0.01598847286403179,0.2729162276983261,0.24306130647659305,0.01391592001542449,0.2569772264361381
213,0.2556347556114197,0.015922879297286273,0.2715576351881027,0.2417457699775696,0.013968453668057918,0.25571422278881073
214,0.2561203706264496,0.01583554818481207,0.2719559190869331,0.24381414771080015,0.013546174187213182,0.2573603227734565
215,0.2567356860637665,0.01596073909476399,0.27269642490148543,0.2432621622085571,0.013476540353149177,0.2567387020587921
216,0.25762391209602353,0.016200380902737378,0.2738242931365967,0.24225661873817445,0.01349606240168214,0.2557526814937592
217,0.255781076669693,0.016121963247656818,0.2719030392169952,0.2404195499420166,0.013503378946334124,0.2539229303598404
218,0.2553777837753296,0.015887323230504992,0.27126510632038114,0.24104610562324524,0.013374159187078476,0.2544202661514282
219,0.2560742511749268,0.0159682025834918,0.2720424540638924,0.24291756749153134,0.01380257470533252,0.2567201429605484
220,0.2537187886238098,0.015900058425962926,0.26961884689331056,0.24478180050849915,0.01396064592525363,0.2587424454092979
221,0.2525165393352509,0.015877953305840492,0.268394492328167,0.2398888182640076,0.013227064553648232,0.25311588257551193
222,0.255500244140625,0.015961849063634872,0.2714620929956436,0.2418243861198425,0.01338996782898903,0.25521435230970385
223,0.2554822337627411,0.01579969520494342,0.27128192901611325,0.2422226595878601,0.013632536716759205,0.2558551967144013
224,0.2543814663887024,0.01566231385245919,0.270043781042099,0.2428483366966248,0.013538404740393162,0.2563867408037186
225,0.2531918461322785,0.015843010094016792,0.2690348551273346,0.24305188059806826,0.013180441632866859,0.25623232275247576
226,0.2544233582019806,0.015776731237769126,0.2702000896930695,0.24911516308784484,0.01348375614732504,0.26259891837835314
227,0.2528813011646271,0.015795582957565786,0.2686768842339516,0.24568719148635865,0.013400732055306437,0.25908792436122896
228,0.2538899710178375,0.015599657472223043,0.2694896281957626,0.2443378913402557,0.01338594950735569,0.2577238404750824
229,0.25383520317077635,0.015549518566578624,0.2693847227096557,0.2394801688194275,0.013052545115351677,0.2525327137112617
230,0.2546828842163086,0.015764184061437845,0.27044706922769546,0.23773030638694764,0.013559081945568324,0.25128939032554626
231,0.2522442374229431,0.015586296945810318,0.26783053493499753,0.2357124936580658,0.012944494076073171,0.2486569878458977
232,0.2528646676540375,0.015786072839051486,0.2686507412791252,0.24206843256950375,0.01316567299887538,0.2552341058850288
233,0.253380215883255,0.01568198905512691,0.2690622046589851,0.2407764744758606,0.012933651190251113,0.2537101250886917
234,0.2529734754562378,0.015492374580353498,0.2684658495783806,0.2386279833316803,0.01326248535886407,0.25189047008752824
235,0.25333503317832945,0.015719990886747838,0.2690550237298012,0.24317532658576965,0.013111362438648941,0.25628668934106824
236,0.2515270483493805,0.01543492354080081,0.2669619726538658,0.24124579906463625,0.01307906486093998,0.25432486295700074
237,0.2526803364753723,0.015322547744959591,0.26800288438797,0.2422521460056305,0.013186115641146898,0.2554382622241974
238,0.25173022675514223,0.015383575312793257,0.2671138018369675,0.23828786730766294,0.013247593827545643,0.25153546273708344
239,0.2520606262683868,0.015722077839076518,0.2677827042341232,0.2397442674636841,0.01372772969305515,0.25347199708223345
240,0.250078441619873,0.015415794230997563,0.2654942361712456,0.2419164788722992,0.01322794746607542,0.2551444271206856
241,0.2530758998394013,0.0157027211561799,0.2687786206007004,0.2419501161575317,0.013584343586117029,0.2555344587564468
242,0.25144367837905884,0.015703777011483906,0.2671474566459656,0.2383445978164673,0.013112496472895146,0.2514570951461792
243,0.25006156182289124,0.015489108402282,0.2655506702661514,0.2372339999675751,0.013448222018778324,0.2506822222471237
244,0.25154609870910644,0.015457883935421706,0.2670039829015732,0.24402685046195985,0.013890366554260252,0.25791721820831304
245,0.2507277066707611,0.015476976878941059,0.2662046825289726,0.2355295729637146,0.013101958818733692,0.24863153249025344
246,0.25160950469970705,0.015647988889366388,0.26725749439001084,0.23850813150405886,0.013565842509269715,0.252073974609375
247,0.2512206592559815,0.015526042733341456,0.2667467014789581,0.2383526384830475,0.013072653859853744,0.2514252907037735
248,0.25100591135025024,0.0154291454218328,0.2664350565671921,0.24169100522995,0.013389699663966892,0.25508070379495623
249,0.25063782048225397,0.015440707419067619,0.2660785278081894,0.24157936334609986,0.01312542852014303,0.2547047916054725
