epoch,train_vector_3d,train_total,train_heatmaps,val_vector_3d,val_total,val_heatmaps
30,0.03655673563480377,0.6142868447303772,0.5777301089763641,0.03812162313610315,0.622229073047638,0.5841074478626251
31,0.03541667005419731,0.6051977248191833,0.5697810561656952,0.03527714885771274,0.61341583609581,0.5781386864185333
32,0.034280936494469644,0.5925354959964753,0.5582545604705811,0.03523466140031815,0.61127756357193,0.5760429012775421
33,0.03445226514339447,0.5855964415073395,0.5511441750526428,0.03301083035767079,0.5908009326457977,0.5577901005744934
34,0.03372644182294607,0.575077231168747,0.5413507897853851,0.03317738324403763,0.5977618098258972,0.5645844256877899
35,0.03310592233389616,0.5669299716949463,0.5338240506649017,0.032357789650559424,0.5794048285484314,0.5470470416545868
36,0.03307263483852148,0.5589345030784607,0.525861867904663,0.03165117271244526,0.5662611627578735,0.5346099925041199
37,0.03207199285179377,0.5511300226449967,0.5190580308437347,0.031911157108843326,0.5682633674144745,0.5363522112369538
38,0.0314338041767478,0.5462765511274338,0.5148427464962005,0.030785946175456047,0.5556917142868042,0.5249057650566101
39,0.030906607180833816,0.5388615918159485,0.5079549868106842,0.030801187343895434,0.5656432330608367,0.5348420393466949
40,0.031110579729080202,0.5334259195327758,0.5023153388500213,0.030242053121328355,0.5524360191822052,0.5221939671039582
41,0.03023036041110754,0.5246307767629623,0.4944004156589508,0.029734516590833662,0.5396988779306412,0.5099643588066101
42,0.0299973563849926,0.5207950546741485,0.49079769802093504,0.02931170165538788,0.5240465354919434,0.4947348392009735
43,0.02971144484728575,0.5131059383153915,0.4833944928646088,0.028639300353825094,0.5271817326545716,0.4985424304008484
44,0.029323499381542207,0.5107646856307984,0.48144118762016297,0.028499787263572215,0.5176385706663131,0.48913878202438354
45,0.02936241153627634,0.5008932688236236,0.47153085708618164,0.02998794175684452,0.5288211560249328,0.4988332164287567
46,0.028794555082917214,0.5011722178459167,0.4723776631355286,0.028674760013818742,0.5174570411443711,0.48878227949142455
47,0.028535799361765386,0.4985721365213394,0.47003633618354795,0.029110179133713245,0.5102623438835144,0.48115216255187987
48,0.02831326737999916,0.49356688690185546,0.46525361919403074,0.027833856008946896,0.5067527937889099,0.4789189374446869
49,0.028239087380468847,0.49052361309528353,0.46228452563285827,0.027293963320553304,0.5012363904714584,0.4739424252510071
50,0.02770103680342436,0.4854186556339264,0.45771761894226076,0.02769961427897215,0.49454149305820466,0.46684187531471255
51,0.028010764420032502,0.48233611595630643,0.45432535076141356,0.02710405096411705,0.49488375782966615,0.4677797055244446
52,0.027496793650090695,0.4771839470863342,0.4496871531009674,0.02700018510222435,0.4909437108039856,0.46394352555274965
53,0.02701574506610632,0.472932336807251,0.44591659140586853,0.027075438313186168,0.5008960080146789,0.47382056832313535
54,0.026756427094340323,0.4716221210956574,0.44486569380760194,0.026833473630249502,0.48696381390094756,0.46013033866882325
55,0.026597207009792328,0.46724019610881806,0.44064298820495607,0.025933679044246673,0.48198985517024995,0.4560561752319336
56,0.026443640239536763,0.4638031185865402,0.4373594777584076,0.026629754975438118,0.4857959443330765,0.4591661882400513
57,0.026280068300664424,0.4617987381219864,0.43551867032051084,0.02622289951890707,0.4778292500972748,0.4516063475608826
58,0.026165334694087505,0.4568525241613388,0.43068718957901003,0.026048983857035638,0.4739409893751144,0.4478920042514801
59,0.026078912153840065,0.45446632051467895,0.428387407541275,0.025756908506155016,0.466404093503952,0.4406471824645996
60,0.02585946410894394,0.4542253141403198,0.42836584997177124,0.02554871566593647,0.45934523284435275,0.4337965190410614
61,0.02562444530427456,0.4528004070520401,0.42717596220970155,0.0250683132186532,0.4673068153858185,0.4422385025024414
62,0.025816590696573258,0.4472418828010559,0.4214252912998199,0.024419331960380077,0.45236137986183167,0.4279420495033264
63,0.025383925639092923,0.4475591113567352,0.42217518615722655,0.02526762954890728,0.45690307557582854,0.4316354477405548
64,0.025616695016622542,0.4454295748472214,0.4198128798007965,0.02557119194418192,0.4565888512134552,0.4310176599025726
65,0.025604356303811072,0.4438660578727722,0.4182617008686066,0.024455715119838715,0.44709046959877013,0.4226347529888153
66,0.025135541930794716,0.43903499460220335,0.4138994526863098,0.02466665077954531,0.4532324504852295,0.4285658001899719
67,0.025052773140370847,0.43755860006809233,0.41250582575798034,0.024668331369757653,0.45376205801963804,0.4290937292575836
68,0.024611926168203353,0.43508260321617126,0.4104706766605377,0.02472625445574522,0.4438015514612198,0.41907529592514037
69,0.02419028231501579,0.4307100744247436,0.4065197923183441,0.024803070798516274,0.4446946704387665,0.4198916006088257
70,0.024660257942974568,0.4306254688501358,0.40596521162986754,0.024403061531484128,0.4398369783163071,0.41543391585350037
71,0.024135749712586405,0.42888094067573546,0.40474519157409666,0.02454377043992281,0.44186398983001707,0.4173202204704285
72,0.02388459538668394,0.4247367390394211,0.40085214471817016,0.023466859348118305,0.4388039231300354,0.4153370642662048
73,0.024082507006824017,0.4244517582654953,0.4003692512512207,0.023118671365082263,0.4343503791093826,0.41123170852661134
74,0.02355603300780058,0.4212938873767853,0.3977378544807434,0.023642256259918212,0.4466548192501068,0.4230125641822815
75,0.023551235929131508,0.41878488171100614,0.39523364543914796,0.023240112997591496,0.4313394606113434,0.4080993473529816
76,0.0237151250988245,0.4187737013101578,0.3950585765838623,0.024036256708204747,0.43491956174373625,0.41088330626487735
77,0.02380566182732582,0.4149999179840088,0.3911942558288574,0.023621169738471507,0.4363401073217392,0.4127189385890961
78,0.02317654924839735,0.4145365806818008,0.391360032081604,0.023658247962594033,0.43206165432929994,0.4084034061431885
79,0.023085730604827406,0.4124138919115067,0.3893281614780426,0.023366746939718724,0.4267421466112137,0.4033754003047943
80,0.023095999263226984,0.4101647301912308,0.387068731546402,0.022849927246570586,0.4258076244592667,0.40295769810676574
81,0.023009464249014854,0.40590169036388396,0.38289222621917723,0.023305600881576537,0.42687945187091825,0.40357385158538817
82,0.023063781775534153,0.40937529718875887,0.38631151604652403,0.022776457332074642,0.42380875229835513,0.4010322964191437
83,0.023027364186942578,0.4084921125173569,0.38546474838256833,0.02318188387900591,0.4198272782564163,0.39664539217948913
84,0.0224485170468688,0.4038695431947708,0.38142102694511415,0.022083509638905527,0.4161593168973923,0.3940758073329926
85,0.022576804861426353,0.40297445726394654,0.3803976526260376,0.023061833567917345,0.4177627325057983,0.3947009015083313
86,0.022452807657420634,0.4008434944152832,0.37839068722724917,0.022429708577692508,0.41697295784950256,0.3945432484149933
87,0.0220829576253891,0.4004537297487259,0.37837077260017393,0.021693400889635086,0.4153509056568146,0.3936575043201447
88,0.022443865530192852,0.40004171657562254,0.3775978515148163,0.022479823380708693,0.4169259423017502,0.394446120262146
89,0.022222737044095994,0.3983716607093811,0.3761489231586456,0.02189844809472561,0.4059771859645844,0.3840787363052368
90,0.02220904157310724,0.3974864376783371,0.3752773959636688,0.022762761898338795,0.4148217588663101,0.39205899596214294
91,0.0219221987426281,0.3977735742330551,0.37585137581825256,0.022211124785244465,0.41473337590694426,0.39252225279808045
92,0.021924990467727185,0.3948510700464249,0.37292607951164247,0.022278337441384792,0.4091836768388748,0.38690533995628357
93,0.022085870176553727,0.3928731405735016,0.37078727078437806,0.021809177994728087,0.4038063126802445,0.38199713349342346
94,0.021889193423092364,0.39274271166324615,0.37085351872444156,0.021936194524168968,0.40961277902126314,0.38767658472061156
95,0.0219671346321702,0.39084193444252013,0.3688747992515564,0.02198096551001072,0.40715681433677675,0.38517584919929504
96,0.021563420288264752,0.38793387496471404,0.3663704550266266,0.021832447424530985,0.41060441434383393,0.3887719666957855
97,0.02161628707498312,0.38747982001304626,0.36586353278160094,0.021814459301531315,0.41114457190036774,0.38933011174201965
98,0.021495111495256423,0.3877226344347,0.36622752356529237,0.020938227139413356,0.40790464222431183,0.3869664144515991
99,0.021174733374267816,0.3821601034402847,0.3609853694438934,0.02196431450545788,0.4052178674936295,0.38325355291366575
100,0.021373751822859048,0.38318778324127195,0.3618140313625336,0.0212970969080925,0.40147838950157166,0.38018129229545594
101,0.02131924858689308,0.3836909239292145,0.3623716752529144,0.021015110313892364,0.39871145963668825,0.3776963484287262
102,0.020977815754711627,0.3817096798419952,0.36073186492919923,0.021119713298976422,0.3982610446214676,0.37714133024215696
103,0.02108073380216956,0.38208799266815185,0.3610072603225708,0.021467625238001345,0.40000481486320494,0.37853718757629395
104,0.02102440107613802,0.38025055527687074,0.359226154088974,0.020988648273050785,0.3921391022205353,0.3711504542827606
105,0.02081774651259184,0.3775844408273697,0.3567666931152344,0.021067341975867748,0.3908878630399704,0.36982051968574525
106,0.021083078406751155,0.37884673130512236,0.35776365327835086,0.02243174020200968,0.39935541570186617,0.3769236767292023
107,0.020604006044566633,0.37599680495262144,0.35539279913902283,0.021045755594968796,0.39814321994781493,0.377097464799881
108,0.02077069313824177,0.3777780119180679,0.3570073187351227,0.02142165180295706,0.3927452939748764,0.3713236391544342
109,0.020700888335704805,0.37597241950035093,0.3552715306282043,0.021348677426576614,0.39531294226646424,0.3739642643928528
110,0.020707124445587397,0.3760986456871033,0.3553915202617645,0.020288153551518917,0.38455210864543915,0.36426395416259766
111,0.020692778524011374,0.374716835975647,0.3540240571498871,0.020608664713799952,0.3923050272464752,0.37169636249542237
112,0.020779886651784183,0.3746179869174957,0.3538381006717682,0.020873865373432637,0.3928754061460495,0.37200154185295103
113,0.020391566697508096,0.37256957376003264,0.35217800760269163,0.020816539749503135,0.39109721660614016,0.37028067469596865
114,0.020164246216416357,0.3716072167158127,0.35144297051429746,0.020536421332508326,0.38254738330841065,0.36201096296310425
115,0.020230439327657224,0.3705291152000427,0.3502986752986908,0.020233341567218302,0.3835787534713745,0.3633454120159149
116,0.020181518580764533,0.37074965798854825,0.3505681393146515,0.020884333290159703,0.38292220830917356,0.3620378756523132
117,0.02031215690076351,0.3683354777097702,0.34802332091331484,0.021071671098470687,0.38884818613529204,0.3677765142917633
118,0.02038905705884099,0.36772164595127105,0.3473325891494751,0.020556412264704706,0.37853295981884005,0.3579765486717224
119,0.019818174988031387,0.36671099400520324,0.3468928198814392,0.020588730722665788,0.3827577477693558,0.36216901659965517
120,0.019887463394552468,0.3665541424751282,0.34666667914390564,0.019905788116157053,0.38015200197696686,0.36024621248245237
121,0.019948214806616307,0.36478928303718566,0.3448410682678223,0.019848388619720936,0.38034339249134064,0.36049500346183777
122,0.01964130162447691,0.3628985102176666,0.34325720858573916,0.020924883000552653,0.39258183777332306,0.37165695667266846
123,0.02010666982084513,0.3649666364192963,0.34485996747016906,0.019650223460048438,0.38596593677997587,0.3663157141208649
124,0.019994114860892295,0.3648898782730102,0.3448957636356354,0.020365829169750212,0.3859812396764755,0.3656154108047485
125,0.01972435088828206,0.3621000249385834,0.34237567281723025,0.02005805552005768,0.37716162502765654,0.35710356950759886
126,0.01982491435483098,0.36360142600536344,0.34377651143074034,0.019998968224972487,0.37991807162761687,0.35991910099983215
127,0.019401545621454717,0.3582904739379883,0.3388889286518097,0.019495866913348436,0.3742909401655197,0.3547950720787048
128,0.01955001874268055,0.3591310861110687,0.3395810673236847,0.01910122688859701,0.378209183216095,0.3591079556941986
129,0.019416294787079097,0.35901403737068177,0.33959774231910705,0.020595894195139408,0.38052471101284024,0.3599288153648377
130,0.019808751348406078,0.36047448599338533,0.34066573524475097,0.019815464206039905,0.3755990898609161,0.35578362584114076
131,0.019562822110950947,0.35984678721427915,0.3402839653491974,0.0193757863715291,0.3696471506357193,0.3502713656425476
132,0.019441145937889814,0.35460808682441713,0.33516694021224974,0.01955697759985924,0.36935622334480284,0.349799245595932
133,0.01932915262132883,0.3547065370082855,0.335377384185791,0.019315380416810513,0.37481848180294036,0.35550310015678405
134,0.019392810370773075,0.3545637640953064,0.3351709544658661,0.019406245574355125,0.376485715508461,0.3570794701576233
135,0.01944771058112383,0.35626438760757445,0.33681667733192444,0.020091420225799083,0.38325748443603513,0.36316606163978576
136,0.01914002375304699,0.3545532400608063,0.3354132161140442,0.020063380412757396,0.37360740303993223,0.3535440230369568
137,0.019167708802968263,0.35441917872428896,0.33525147032737734,0.01928014062345028,0.3702471339702606,0.35096699476242066
138,0.01897100741043687,0.349853475689888,0.330882467508316,0.01987582376226783,0.37150643169879916,0.3516306090354919
139,0.018937797360122202,0.3488647638559341,0.3299269666671753,0.019549727030098437,0.37009025633335113,0.3505405294895172
140,0.019093394562602044,0.3523292747735977,0.3332358803749084,0.01944018613547087,0.36919145107269286,0.3497512662410736
141,0.018818222764879464,0.35097495341300966,0.33215673112869265,0.01910234235227108,0.3721375697851181,0.353035227060318
142,0.019089197259396316,0.34968869626522064,0.33059949851036075,0.019179202150553465,0.36603646993637085,0.3468572676181793
143,0.018798949237912893,0.3498164244890213,0.33101747488975525,0.01902759101241827,0.36646323144435883,0.3474356412887573
144,0.018659794211387633,0.3476095378398895,0.328949743270874,0.018558897376060486,0.35670971155166625,0.33815081357955934
145,0.018692554492503406,0.3491525317430496,0.3304599771499634,0.018868794292211534,0.36883304476737977,0.3499642491340637
146,0.018624899752438067,0.345120205283165,0.3264953048229218,0.01973049759864807,0.3632295817136765,0.3434990847110748
147,0.018744383100420238,0.34577797663211823,0.3270335931777954,0.01873009204864502,0.35983645617961885,0.34110636591911314
148,0.01865702362731099,0.34846385633945465,0.3298068313598633,0.019539219588041307,0.36760243117809294,0.34806321144104
149,0.01871088584512472,0.3442656497955322,0.3255547640323639,0.01901877410709858,0.3630794358253479,0.3440606606006622
150,0.01839950342848897,0.3445502783060074,0.3261507749557495,0.01920714359730482,0.3626507264375687,0.34344358325004576
151,0.018736390594393016,0.3454339960813522,0.32669760584831237,0.018204028718173504,0.36558034241199494,0.3473763132095337
152,0.01840717941522598,0.3443580907583237,0.32595091152191163,0.018746656514704228,0.3581877875328064,0.3394411289691925
153,0.018499802362173797,0.3456955349445343,0.32719573307037353,0.018489422742277384,0.3658600777387619,0.3473706555366516
154,0.01826006989553571,0.3405689837932587,0.3223089141845703,0.019156599547713996,0.36364792644977567,0.34449132800102233
155,0.018249205321073533,0.3414945515394211,0.32324534630775453,0.019062923099845648,0.36456499934196474,0.34550207734107974
156,0.018328934885561466,0.3422561345100403,0.32392719864845276,0.018709109667688607,0.3643025904893875,0.3455934798717499
157,0.0183527730666101,0.3403180581331253,0.3219652853012085,0.01879548767581582,0.3598820811510086,0.34108659386634826
158,0.018253172889351844,0.3392375512123108,0.32098437905311583,0.01891257194802165,0.36324230790138246,0.34432973504066466
159,0.01816872177645564,0.33788689148426054,0.3197181687355041,0.018863309994339942,0.3598010128736496,0.340937705039978
160,0.018178775925189256,0.3397694150209427,0.3215906388759613,0.017982333097606898,0.35473522067070007,0.3367528879642487
161,0.017870210830122232,0.3382961926460266,0.32042598152160645,0.018739017192274332,0.3605750662088394,0.34183604836463927
162,0.018127726417034865,0.3372494447231293,0.31912171792984007,0.018285042550414802,0.361873978972435,0.3435889387130737
163,0.01800410072505474,0.3369333896636963,0.3189292893409729,0.01826024316251278,0.35487829983234404,0.33661805987358095
164,0.018102087870240213,0.3363574261665344,0.31825533795356753,0.018594436086714267,0.3586880815029144,0.3400936436653137
165,0.018038859430700542,0.3369437689781189,0.3189049091339111,0.01839428648352623,0.35780107259750366,0.33940678477287295
166,0.01813963381573558,0.3372158762216568,0.31907624197006224,0.018536802902817725,0.3596103274822235,0.3410735237598419
167,0.018047918029129504,0.33739805591106414,0.31935013794898987,0.018044365532696248,0.3590650248527527,0.34102066040039064
168,0.018055102348327638,0.33687142872810366,0.31881632590293885,0.018140863310545683,0.35530303001403807,0.3371621656417847
169,0.017851060789078475,0.3353163102865219,0.317465249300003,0.018730687145143747,0.35780312061309816,0.33907243132591247
170,0.01781474867090583,0.3343906939029694,0.31657594537734984,0.019389677681028842,0.35900600790977477,0.3396163284778595
171,0.01786633462831378,0.3356074801683426,0.31774114561080935,0.018017114643007516,0.35590182185173036,0.3378847050666809
172,0.017872872427105904,0.3351065627336502,0.31723368978500366,0.018547409623861314,0.3588892138004303,0.34034180402755737
173,0.01764383664354682,0.33192619943618773,0.3142823619842529,0.018316337708383798,0.3538806438446045,0.33556430697441103
174,0.017610703766345978,0.3330832958221436,0.31547259211540224,0.018458295613527298,0.3457426655292511,0.32728437066078186
175,0.017586445301771163,0.3317261247634888,0.31413967967033385,0.018380463216453792,0.3581468951702118,0.33976643085479735
176,0.017754563223570587,0.3324301941394806,0.3146756308078766,0.018039486296474935,0.35389857590198515,0.335859090089798
177,0.01775551535189152,0.33130771172046664,0.3135521960258484,0.01816478120163083,0.34609825134277344,0.3279334712028503
178,0.017449427254498006,0.33032988727092744,0.3128804597854614,0.017702687922865154,0.34552650034427645,0.32782381057739257
179,0.017790700450539588,0.33198956727981566,0.31419886684417725,0.018506479784846305,0.3523988628387451,0.33389238119125364
180,0.017475882332772016,0.3287238047122955,0.31124792265892026,0.018317441120743752,0.35021916031837463,0.3319017171859741
181,0.01740736486762762,0.3282866933345795,0.310879328250885,0.018362312708050013,0.34752808928489687,0.3291657769680023
182,0.017399540800601243,0.32718767058849335,0.30978812980651854,0.018053187169134618,0.3463547468185425,0.32830155968666075
183,0.017396567083895205,0.32893342852592466,0.3115368621349335,0.018294489160180092,0.35281884849071504,0.334524359703064
184,0.0173909327685833,0.32861526691913606,0.3112243344783783,0.017824075184762478,0.3461532807350159,0.3283292043209076
185,0.017652970142662525,0.3297250477075577,0.31207207703590395,0.018052775375545026,0.3460304570198059,0.32797768235206604
186,0.01747102773934603,0.3276224043369293,0.3101513774394989,0.017917488776147364,0.3493374812602997,0.3314199936389923
187,0.01735444547608495,0.325314324259758,0.3079598789215088,0.01754822539165616,0.35061011552810667,0.33306189060211183
188,0.017204940125346183,0.3248006247282028,0.3075956842899322,0.018139776960015296,0.35203837156295775,0.33389859318733217
189,0.017343641020357608,0.3263212745189667,0.3089776337146759,0.01773078190162778,0.3486838757991791,0.330953094959259
190,0.017364272005856038,0.32680582809448244,0.30944155502319337,0.01788513608276844,0.3494418203830719,0.3315566837787628
191,0.017273776054382323,0.32357359778881073,0.3062998208999634,0.01784868560731411,0.3461265671253204,0.3282778835296631
192,0.017158269245177507,0.32342497301101686,0.30626670241355897,0.017537186462432144,0.3435662817955017,0.32602909684181214
193,0.01736454211547971,0.32543538451194765,0.30807084202766416,0.01833978533744812,0.3477544474601746,0.32941466450691226
194,0.016941636748611925,0.3226294162273407,0.30568777894973753,0.018178145047277213,0.3490530812740326,0.330874936580658
195,0.017139687653630973,0.325987722992897,0.3088480353355408,0.016980841606855392,0.33835629165172576,0.32137544989585876
196,0.01699862413480878,0.32262504601478575,0.3056264219284058,0.017610703874379397,0.3384529834985733,0.32084227800369264
197,0.016774006444960833,0.3189549536705017,0.30218094849586485,0.01790017670020461,0.34265755891799926,0.3247573816776276
198,0.017134200267493724,0.32237491953372954,0.30524071884155274,0.018251147847622634,0.3436666750907898,0.32541552901268006
199,0.01719806955754757,0.3234742057323456,0.30627613615989685,0.01754930829629302,0.34436221182346344,0.3268129026889801
200,0.01685054349154234,0.3226720873117447,0.30582154417037966,0.017677639480680227,0.3418677634000778,0.3241901242733002
201,0.016878857631236314,0.3222433396577835,0.3053644814491272,0.017713715117424728,0.3429234004020691,0.3252096831798553
202,0.01697191083431244,0.3211657996177673,0.30419388818740845,0.017458296697586775,0.34162037670612333,0.32416208028793336
203,0.016976293761283158,0.32164439392089844,0.30466810035705566,0.018011562582105397,0.34300965785980225,0.32499809622764586
204,0.016890426192432643,0.31986237442493437,0.30297194719314574,0.01757441310212016,0.34106465280056,0.32349024057388304
205,0.016925329469144344,0.3196493490934372,0.3027240192890167,0.01739132784307003,0.3455497646331787,0.328158438205719
206,0.016801164135336877,0.31959281146526336,0.3027916476726532,0.017082501538097858,0.3392264771461487,0.322143976688385
207,0.01688492664322257,0.3186303765773773,0.30174544954299926,0.017316762935370208,0.3409884774684906,0.323671715259552
208,0.01675193053856492,0.3177483699321747,0.3009964396953583,0.01728981152176857,0.33921044409275053,0.32192063212394717
209,0.01676681889221072,0.31850348508358,0.301736665725708,0.01748734846711159,0.34236124992370603,0.32487390279769895
210,0.016689033310860395,0.31652103996276854,0.2998320059776306,0.01718577405437827,0.33709515929222106,0.31990938663482665
211,0.016722983408719302,0.31534349179267884,0.2986205079555512,0.017889461126178504,0.3435650259256363,0.32567556858062746
212,0.016712302304804326,0.3164835028648377,0.2997712006568909,0.017967615630477666,0.34160028100013734,0.32363266468048096
213,0.01673970455303788,0.3152633843421936,0.29852368021011355,0.017389923967421055,0.33997996389865875,0.3225900375843048
214,0.01678285089507699,0.3176801357269287,0.3008972852230072,0.01709068825468421,0.343274222612381,0.32618353605270384
215,0.01642357862740755,0.31330368006229403,0.2968801019191742,0.017116489168256522,0.3408041828870773,0.3236876928806305
216,0.016536573868244888,0.31632000184059145,0.2997834279537201,0.017594363894313573,0.3410047560930252,0.32341039180755615
217,0.01637211300432682,0.3130201015472412,0.296647988319397,0.017054193560034035,0.33899477422237395,0.3219405806064606
218,0.01661272158101201,0.3169941003322601,0.30038137793540953,0.01736753458157182,0.3417832612991333,0.3244157266616821
219,0.01631950233504176,0.3130898795127869,0.2967703776359558,0.01673263166099787,0.33373330533504486,0.31700067162513734
220,0.01639408941939473,0.31284973871707916,0.2964556493759155,0.017284650579094885,0.33540225863456724,0.31811761021614077
221,0.016229208182543517,0.3129210934638977,0.29669188570976257,0.016696860510855914,0.3334114861488342,0.31671462416648866
222,0.016583629477769136,0.3137318525314331,0.2971482229232788,0.017181333787739277,0.336675808429718,0.3194944775104523
223,0.016268244687467813,0.3109741094112396,0.2947058641910553,0.016532310713082553,0.335806582570076,0.3192742705345154
224,0.016407771781086922,0.31174863505363465,0.29534086298942563,0.01700978582724929,0.3366824173927307,0.31967263102531435
225,0.01646430029347539,0.313438768863678,0.2969744684696197,0.01700139980763197,0.33334381580352784,0.3163424170017242
226,0.016286448139697315,0.3107045176029205,0.29441806936264037,0.017188064139336347,0.33398641645908356,0.3167983520030975
227,0.016352436058223247,0.30993284499645235,0.29358040952682496,0.01674433447420597,0.3321433758735657,0.3153990423679352
228,0.016333825055509805,0.3093269282579422,0.29299310326576233,0.017714710924774408,0.3367148572206497,0.31900014519691466
229,0.01630049379914999,0.31227131724357604,0.29597082209587094,0.017229192722588778,0.3308271157741547,0.31359792351722715
230,0.016316788487136365,0.30880584597587585,0.2924890570640564,0.017016585655510424,0.3368836861848831,0.3198670995235443
231,0.01624744364246726,0.310036278963089,0.29378883481025697,0.01730378430336714,0.33226163148880006,0.31495784640312197
232,0.016129535727202892,0.30896731996536253,0.2928377845287323,0.01660463845357299,0.33561610817909243,0.3190114688873291
233,0.015994668912142514,0.3098211957216263,0.2938265264034271,0.016978827454149723,0.33310948073863983,0.31613065481185915
234,0.016089020915329457,0.30828281342983244,0.2921937921047211,0.017743836082518102,0.3387537616491318,0.3210099279880524
235,0.0160516590513289,0.30771444308757784,0.29166278457641603,0.016760464031249284,0.33160917937755585,0.3148487150669098
236,0.0161042595282197,0.3108645395040512,0.2947602798938751,0.016690427884459496,0.32928848564624785,0.31259805798530577
237,0.01610857857391238,0.3076028991341591,0.29149432039260864,0.016857755947858096,0.33446967661380766,0.31761192083358764
238,0.015923447497189044,0.3063666455745697,0.2904431982040405,0.01654727667570114,0.3280622738599777,0.3115149962902069
239,0.016062295179814102,0.30975047636032105,0.29368818140029906,0.016727036256343128,0.3328521680831909,0.3161251306533813
240,0.01585136318206787,0.306517505466938,0.29066614174842836,0.017151100859045983,0.33104373097419737,0.31389262914657595
241,0.01600420005992055,0.30651570546627044,0.29051150584220886,0.017280196715146304,0.33618765413761137,0.31890745759010314
242,0.015732966240495444,0.3042886147499084,0.28855564856529237,0.016410454511642455,0.32890875577926637,0.3124983036518097
243,0.016161663219332694,0.3076505968570709,0.29148893427848815,0.01664611019194126,0.328931382894516,0.312285270690918
244,0.01586575797200203,0.3068054346442223,0.29093967700004575,0.01608275230973959,0.32717115700244903,0.31108840465545656
245,0.015968388751149178,0.3080629222393036,0.29209453320503237,0.017196708768606187,0.33336637616157533,0.3161696672439575
246,0.015882677793502806,0.3053779125213623,0.28949523544311523,0.016974651254713535,0.33102241218090056,0.31404776096343995
247,0.015933394115418196,0.3060186741352081,0.29008527994155886,0.017475122176110743,0.33137176394462586,0.3138966405391693
248,0.016144153498113156,0.30573359990119936,0.2895894463062286,0.016952197905629872,0.3307428902387619,0.31379069328308107
249,0.015846543841063977,0.3030516840815544,0.2872051396369934,0.016764311846345664,0.33386382162570954,0.3170995092391968
